day,state,SIR_beta_variante,SIR,SEIR,SEIR_beta_variante,SEIIR,SEIIR_beta_variante
2020-12-29,SE,2205493,1872034,1849953,2204833,1372311,1769416
2020-12-30,SE,2205416,1867429,1844085,2204736,1372206,1769305
2020-12-31,SE,2205339,1862852,1838217,2204640,1372105,1769197
2020-03-08,MG,21168780,21168741,21168741,21168788,21168691,21168747
2020-03-09,MG,21168763,21168732,21168731,21168780,21168597,21168737
2020-03-10,MG,21168722,21168723,21168719,21168772,21168517,21168729
2020-03-11,MG,21168691,21168713,21168707,21168770,21168442,21168722
2020-03-12,MG,21168674,21168704,21168694,21168767,21168368,21168716
2020-03-13,MG,21168656,21168694,21168680,21168763,21168293,21168710
2020-03-14,MG,21168636,21168683,21168665,21168759,21168217,21168705
2020-03-15,MG,21168615,21168672,21168651,21168755,21168138,21168700
2020-03-16,MG,21168592,21168661,21168635,21168750,21168056,21168694
2020-03-17,MG,21168568,21168650,21168619,21168745,21167971,21168689
2020-03-18,MG,21168541,21168638,21168603,21168740,21167883,21168684
2020-03-19,MG,21168513,21168625,21168586,21168734,21167792,21168679
2020-03-20,MG,21168483,21168613,21168568,21168728,21167697,21168674
2020-03-21,MG,21168450,21168600,21168550,21168721,21167598,21168669
2020-03-22,MG,21168415,21168586,21168532,21168713,21167495,21168664
2020-03-23,MG,21168376,21168572,21168513,21168705,21167388,21168659
2020-03-24,MG,21168335,21168558,21168493,21168697,21167278,21168654
2020-03-25,MG,21168291,21168543,21168473,21168687,21167162,21168649
2020-03-26,MG,21168244,21168528,21168452,21168677,21167043,21168644
2020-03-27,MG,21168193,21168512,21168430,21168667,21166919,21168638
2020-03-28,MG,21168137,21168495,21168408,21168655,21166789,21168633
2020-03-29,MG,21168078,21168478,21168385,21168643,21166655,21168625
2020-03-30,MG,21168014,21168461,21168361,21168630,21166516,21168613
2020-03-31,MG,21167945,21168443,21168337,21168616,21166371,21168602
2020-04-01,MG,21167871,21168424,21168311,21168600,21166220,21168589
2020-04-02,MG,21167791,21168405,21168286,21168584,21166064,21168575
2020-04-03,MG,21167705,21168385,21168259,21168566,21165901,21168560
2020-04-04,MG,21167613,21168365,21168231,21168547,21165733,21168544
2020-04-05,MG,21167513,21168343,21168202,21168527,21165557,21168525
2020-04-06,MG,21167406,21168321,21168173,21168505,21165375,21168505
2020-04-07,MG,21167290,21168299,21168143,21168481,21165185,21168483
2020-04-08,MG,21167166,21168275,21168111,21168456,21164989,21168459
2020-04-09,MG,21167032,21168251,21168079,21168428,21164784,21168432
2020-04-10,MG,21166887,21168226,21168046,21168399,21164572,21168402
2020-04-11,MG,21166732,21168201,21168012,21168368,21164351,21168369
2020-04-12,MG,21166564,21168174,21167977,21168334,21164122,21168333
2020-04-13,MG,21166384,21168147,21167940,21168297,21163883,21168294
2020-04-14,MG,21166190,21168118,21167903,21168258,21163636,21168250
2020-04-15,MG,21165981,21168089,21167864,21168216,21163378,21168202
2020-04-16,MG,21165756,21168059,21167824,21168171,21163111,21168149
2020-04-17,MG,21165514,21168028,21167783,21168122,21162833,21168090
2020-04-18,MG,21165253,21167996,21167741,21168070,21162545,21168026
2020-04-19,MG,21164972,21167962,21167697,21168014,21162245,21167955
2020-04-20,MG,21164670,21167928,21167652,21167953,21161933,21167877
2020-04-21,MG,21164344,21167893,21167606,21167888,21161610,21167791
2020-04-22,MG,21163994,21167856,21167558,21167819,21161273,21167696
2020-04-23,MG,21163616,21167818,21167508,21167744,21160924,21167591
2020-04-24,MG,21163209,21167779,21167457,21167663,21160561,21167476
2020-04-25,MG,21162772,21167739,21167405,21167577,21160183,21167349
2020-04-26,MG,21162300,21167697,21167351,21167484,21159791,21167209
2020-04-27,MG,21161793,21167654,21167295,21167384,21159384,21167055
2020-04-28,MG,21161246,21167610,21167238,21167276,21158961,21166885
2020-04-29,MG,21160658,21167564,21167178,21167161,21158522,21166697
2020-04-30,MG,21160025,21167517,21167117,21167036,21158065,21166491
2020-05-01,MG,21159343,21167468,21167054,21166903,21157590,21166264
2020-05-02,MG,21158609,21167417,21166989,21166759,21157097,21166013
2020-05-03,MG,21157818,21167365,21166922,21166605,21156585,21165737
2020-05-04,MG,21156967,21167311,21166853,21166439,21156053,21165433
2020-05-05,MG,21156050,21167256,21166782,21166261,21155500,21165098
2020-05-06,MG,21155064,21167198,21166708,21166070,21154925,21164728
2020-05-07,MG,21154001,21167139,21166633,21165864,21154329,21164322
2020-05-08,MG,21152857,21167078,21166555,21165643,21153709,21163873
2020-05-09,MG,21151930,21167015,21166474,21165405,21153064,21163379
2020-05-10,MG,21151112,21166949,21166391,21165150,21152395,21162835
2020-05-11,MG,21150286,21166882,21166306,21164875,21151700,21162235
2020-05-12,MG,21149452,21166812,21166218,21164580,21150977,21161574
2020-05-13,MG,21148611,21166740,21166127,21164263,21150227,21160846
2020-05-14,MG,21147761,21166666,21166033,21163922,21149447,21160044
2020-05-15,MG,21146903,21166589,21165936,21163556,21148638,21159160
2020-05-16,MG,21146037,21166510,21165837,21163162,21147796,21158186
2020-05-17,MG,21145163,21166428,21165734,21162738,21146922,21157113
2020-05-18,MG,21144281,21166344,21165628,21162283,21146014,21155931
2020-05-19,MG,21143390,21166257,21165519,21161794,21145071,21154628
2020-05-20,MG,21142491,21166167,21165406,21161269,21144091,21153194
2020-05-21,MG,21141584,21166074,21165290,21160704,21143073,21151613
2020-05-22,MG,21140668,21165978,21165170,21160097,21142015,21149871
2020-05-23,MG,21139743,21165879,21165047,21159445,21140917,21147953
2020-05-24,MG,21138810,21165776,21164920,21158744,21139776,21145839
2020-05-25,MG,21137868,21165670,21164788,21157990,21138589,21143511
2020-05-26,MG,21136916,21165561,21164653,21157180,21137359,21140946
2020-05-27,MG,21135957,21165448,21164514,21156310,21136080,21138120
2020-05-28,MG,21134988,21165332,21164370,21155374,21134751,21135008
2020-05-29,MG,21134009,21165212,21164222,21154369,21133371,21131580
2020-05-30,MG,21133022,21165088,21164069,21153288,21131937,21127803
2020-05-31,MG,21132026,21164959,21163911,21152127,21130448,21123645
2020-06-01,MG,21131020,21164827,21163749,21150879,21128902,21119064
2020-06-02,MG,21130005,21164690,21163581,21149538,21127296,21114020
2020-06-03,MG,21128980,21164549,21163409,21148097,21125627,21108465
2020-06-04,MG,21127946,21164403,21163231,21146549,21123894,21102348
2020-06-05,MG,21126902,21164253,21163047,21144884,21122095,21095612
2020-06-06,MG,21125848,21164097,21162858,21143096,21120225,21088196
2020-06-07,MG,21124784,21163937,21162663,21141174,21118284,21080032
2020-06-08,MG,21123711,21163771,21162462,21139109,21116268,21071044
2020-06-09,MG,21122628,21163600,21162255,21136889,21114174,21061152
2020-06-10,MG,21121534,21163423,21162041,21134505,21112000,21050264
2020-06-11,MG,21120430,21163241,21161820,21131942,21109741,21038282
2020-06-12,MG,21119317,21163052,21161593,21129189,21107396,21025238
2020-06-13,MG,21118192,21162858,21161359,21126231,21104961,21018066
2020-06-14,MG,21117058,21162657,21161117,21124310,21102432,21010467
2020-06-15,MG,21115913,21162449,21160868,21122650,21099806,21002578
2020-06-16,MG,21114757,21162235,21160612,21120926,21097080,20994490
2020-06-17,MG,21113590,21162014,21160347,21119155,21094249,20986262
2020-06-18,MG,21112413,21161785,21160074,21117348,21091309,20977931
2020-06-19,MG,21111225,21161549,21159792,21115514,21088257,20969522
2020-06-20,MG,21110026,21161306,21159502,21113659,21085088,20961050
2020-06-21,MG,21108816,21161054,21159203,21111787,21081799,20952524
2020-06-22,MG,21107595,21160794,21158895,21109900,21078383,20943952
2020-06-23,MG,21106362,21160526,21158577,21108001,21074838,20935336
2020-06-24,MG,21105118,21160249,21158249,21106091,21071157,20926680
2020-06-25,MG,21103863,21159963,21157912,21104172,21067336,20917986
2020-06-26,MG,21102596,21159668,21157563,21102244,21063370,20909255
2020-06-27,MG,21101318,21159363,21157204,21100307,21059254,20900488
2020-06-28,MG,21100028,21159048,21156834,21098362,21054981,20891685
2020-06-29,MG,21098726,21158723,21156453,21096410,21050546,20882847
2020-06-30,MG,21097412,21158387,21156059,21094450,21045943,20873975
2020-07-01,MG,21096086,21158041,21155653,21092483,21041167,20865069
2020-07-02,MG,21094748,21157683,21155235,21090508,21036210,20856129
2020-07-03,MG,21093398,21157313,21154804,21088526,21031066,20847155
2020-07-04,MG,21092036,21156931,21154360,21086536,21025729,20838148
2020-07-05,MG,21090661,21156537,21153901,21084540,21020190,20829109
2020-07-06,MG,21089274,21156130,21153429,21082536,21014444,20820037
2020-07-07,MG,21087874,21155710,21152942,21080525,21008483,20810933
2020-07-08,MG,21086461,21155277,21152440,21078506,21002299,20801797
2020-07-09,MG,21085036,21154829,21151922,21076481,20995884,20792630
2020-07-10,MG,21083598,21154366,21151389,21074448,20989230,20783432
2020-07-11,MG,21082146,21153889,21150839,21072408,20982328,20774203
2020-07-12,MG,21080682,21153396,21150272,21070360,20975170,20764945
2020-07-13,MG,21079204,21152887,21149687,21068306,20967746,20755655
2020-07-14,MG,21077713,21152361,21149084,21066244,20960048,20746335
2020-07-15,MG,21076209,21151818,21148463,21064175,20952066,20736987
2020-07-16,MG,21074691,21151258,21147822,21062098,20943790,20727610
2020-07-17,MG,21073160,21150679,21147162,21060014,20935210,20718204
2020-07-18,MG,21071614,21150082,21146482,21057923,20926315,20708770
2020-07-19,MG,21070055,21149465,21145780,21055825,20917096,20699308
2020-07-20,MG,21068483,21148828,21145057,21053719,20907540,20689819
2020-07-21,MG,21066896,21148171,21144311,21051606,20897637,20680303
2020-07-22,MG,21065294,21147492,21143542,21049486,20887375,20670760
2020-07-23,MG,21063678,21146791,21142750,21047358,20876741,20661191
2020-07-24,MG,21062048,21146068,21141933,21045223,20865725,20651597
2020-07-25,MG,21060404,21145321,21141091,21043081,20854313,20641977
2020-07-26,MG,21058744,21144549,21140223,21040931,20842492,20632332
2020-07-27,MG,21057071,21143753,21139328,21038774,20830249,20622663
2020-07-28,MG,21055382,21142931,21138406,21036609,20817571,20612969
2020-07-29,MG,21053678,21142082,21137455,21034438,20804444,20603252
2020-07-30,MG,21051959,21141206,21136475,21032258,20790854,20593512
2020-07-31,MG,21050225,21140301,21135465,21030072,20776786,20583750
2020-08-01,MG,21048476,21139367,21134424,21027878,20762225,20573965
2020-08-02,MG,21046712,21138403,21133350,21025676,20747158,20564158
2020-08-03,MG,21044931,21137407,21132244,21023467,20731567,20554330
2020-08-04,MG,21043136,21136380,21131103,21021251,20715438,20544480
2020-08-05,MG,21041324,21135319,21129928,21019027,20698755,20534611
2020-08-06,MG,21039496,21134224,21128716,21016796,20681501,20524722
2020-08-07,MG,21037653,21133093,21127467,21014557,20663661,20514813
2020-08-08,MG,21035793,21131926,21126179,21012311,20645217,20504885
2020-08-09,MG,21033918,21130721,21124852,21010058,20626153,20494939
2020-08-10,MG,21032025,21129478,21123484,21007797,20606451,20484975
2020-08-11,MG,21030117,21128194,21122075,21005528,20586094,20474993
2020-08-12,MG,21028192,21126868,21120621,21003252,20565065,20464994
2020-08-13,MG,21026250,21125500,21119124,21000969,20543346,20454981
2020-08-14,MG,21024291,21124088,21117580,20998678,20520920,20444948
2020-08-15,MG,21022315,21122631,21115989,20996380,20497768,20434901
2020-08-16,MG,21020322,21121126,21114349,20994074,20473872,20424839
2020-08-17,MG,21018312,21119573,21112659,20991761,20449215,20414763
2020-08-18,MG,21016285,21117970,21110917,20989440,20423778,20404673
2020-08-19,MG,21014240,21116316,21109122,20987112,20397545,20394570
2020-08-20,MG,21012178,21114608,21107271,20984776,20370496,20384453
2020-08-21,MG,21010098,21112846,21105365,20982433,20342613,20374325
2020-08-22,MG,21008001,21111026,21103399,20980082,20313881,20364184
2020-08-23,MG,21005885,21109149,21101374,20977724,20284280,20354032
2020-08-24,MG,21003751,21107211,21099287,20975359,20253793,20343869
2020-08-25,MG,21001599,21105211,21097136,20972985,20222405,20333696
2020-08-26,MG,20999429,21103147,21094919,20970605,20190097,20323513
2020-08-27,MG,20997240,21101017,21092634,20968216,20156855,20313322
2020-08-28,MG,20995033,21098819,21090280,20965821,20122662,20303121
2020-08-29,MG,20992807,21096551,21087855,20963418,20087503,20292913
2020-08-30,MG,20990563,21094210,21085355,20961007,20051364,20282697
2020-08-31,MG,20988299,21091795,21082779,20958589,20014231,20272474
2020-09-01,MG,20986016,21089302,21080125,20956163,19976089,20262244
2020-09-02,MG,20983715,21086730,21077390,20953730,19936928,20252009
2020-09-03,MG,20981393,21084076,21074572,20951289,19896736,20241768
2020-09-04,MG,20979053,21081338,21071668,20948841,19855501,20231522
2020-09-05,MG,20976693,21078512,21068676,20946385,19813214,20221272
2020-09-06,MG,20974313,21075597,21065593,20943922,19769867,20211018
2020-09-07,MG,20971913,21072590,21062417,20941451,19725452,20200761
2020-09-08,MG,20969494,21069486,21059144,20938973,19679964,20190502
2020-09-09,MG,20967054,21066285,21055773,20936487,19633397,20180241
2020-09-10,MG,20964594,21062983,21052299,20933994,19585747,20169978
2020-09-11,MG,20962114,21059576,21048721,20931493,19537013,20159714
2020-09-12,MG,20959614,21056061,21045034,20928985,19487194,20149450
2020-09-13,MG,20957093,21052436,21041236,20926469,19436291,20139186
2020-09-14,MG,20954551,21048696,21037324,20923946,19384308,20128923
2020-09-15,MG,20951988,21044839,21033294,20921415,19331249,20118661
2020-09-16,MG,20949404,21040861,21029142,20918877,19277119,20108401
2020-09-17,MG,20946800,21036757,21024866,20916331,19221927,20098143
2020-09-18,MG,20944174,21032526,21020461,20913778,19165684,20087888
2020-09-19,MG,20941526,21028161,21015924,20911217,19108400,20077637
2020-09-20,MG,20938858,21023661,21011251,20908649,19050091,20067390
2020-09-21,MG,20936167,21019020,21006438,20906073,18990771,20057147
2020-09-22,MG,20933455,21014234,21001481,20903490,18930459,20046909
2020-09-23,MG,20930721,21009299,20996376,20900900,18869176,20036678
2020-09-24,MG,20927965,21004211,20991119,20898302,18806942,20026452
2020-09-25,MG,20925187,20998965,20985705,20895696,18743783,20016233
2020-09-26,MG,20922387,20993557,20980130,20893083,18679724,20006022
2020-09-27,MG,20919564,20987981,20974389,20890463,18614795,19995818
2020-09-28,MG,20916719,20982234,20968478,20887835,18549025,19985623
2020-09-29,MG,20913852,20976310,20962391,20885200,18482446,19975437
2020-09-30,MG,20910961,20970203,20956125,20882557,18415094,19965260
2020-10-01,MG,20908048,20963909,20949673,20879907,18347004,19955097
2020-10-02,MG,20905112,20957423,20943030,20877250,18278215,19944939
2020-10-03,MG,20902152,20950738,20936192,20874585,18208767,19934793
2020-10-04,MG,20899170,20943850,20929152,20871913,18138700,19924660
2020-10-05,MG,20896164,20936752,20921906,20869233,18068059,19914538
2020-10-06,MG,20893134,20929439,20914447,20866546,17996888,19904430
2020-10-07,MG,20890081,20921904,20906770,20863852,17925233,19894335
2020-10-08,MG,20887004,20914142,20898868,20861150,17853142,19884253
2020-10-09,MG,20883903,20906146,20890736,20858441,17780663,19874186
2020-10-10,MG,20880779,20897910,20882367,20855725,17707846,19864133
2020-10-11,MG,20877630,20889428,20873754,20853001,17634742,19854095
2020-10-12,MG,20874457,20880692,20864893,20850270,17561402,19844074
2020-10-13,MG,20871260,20871696,20855774,20847531,17487877,19834068
2020-10-14,MG,20868038,20862433,20846393,20844786,17414222,19824080
2020-10-15,MG,20864791,20852896,20836741,20842033,17340487,19814108
2020-10-16,MG,20861520,20843077,20826812,20839272,17266727,19804154
2020-10-17,MG,20858224,20832970,20816598,20836505,17192994,19794219
2020-10-18,MG,20854903,20822566,20806091,20833730,17119340,19784302
2020-10-19,MG,20851557,20811859,20795286,20830948,17045820,19774404
2020-10-20,MG,20848186,20800840,20784172,20828159,16972484,19764526
2020-10-21,MG,20844790,20789502,20772743,20825362,16899385,19754668
2020-10-22,MG,20841368,20777836,20760991,20822558,16826573,19744831
2020-10-23,MG,20837921,20765835,20748906,20819747,16754098,19735015
2020-10-24,MG,20834448,20753491,20736482,20816929,16682009,19725220
2020-10-25,MG,20830949,20740794,20723709,20814104,16610354,19715447
2020-10-26,MG,20827425,20727737,20710579,20811271,16539179,19705697
2020-10-27,MG,20823874,20714311,20697083,20808432,16468531,19695970
2020-10-28,MG,20820298,20700508,20683213,20805585,16398452,19686265
2020-10-29,MG,20816695,20686318,20668958,20802731,16328985,19676585
2020-10-30,MG,20813066,20671733,20654309,20799870,16260170,19666929
2020-10-31,MG,20809410,20656744,20639258,20797002,16192047,19657297
2020-11-01,MG,20805728,20641342,20623795,20794127,16124652,19647690
2020-11-02,MG,20802020,20625518,20607910,20791244,16058021,19638109
2020-11-03,MG,20798285,20609263,20591593,20788355,15992186,19628554
2020-11-04,MG,20794522,20592567,20574835,20785458,15927180,19619024
2020-11-05,MG,20790734,20575422,20557625,20782555,15863031,19609522
2020-11-06,MG,20786918,20557819,20539953,20779645,15799766,19600046
2020-11-07,MG,20783074,20539747,20521810,20776727,15737412,19590598
2020-11-08,MG,20779204,20521199,20503184,20773803,15675992,19581178
2020-11-09,MG,20775307,20502164,20484066,20770871,15615526,19571786
2020-11-10,MG,20771382,20482634,20464444,20767933,15556034,19562422
2020-11-11,MG,20767429,20462599,20444308,20764988,15497533,19553088
2020-11-12,MG,20763449,20442050,20423648,20762036,15440039,19543783
2020-11-13,MG,20759442,20420978,20402452,20759077,15383564,19534507
2020-11-14,MG,20755406,20399375,20380711,20756111,15328121,19525261
2020-11-15,MG,20751343,20377231,20358412,20753138,15273718,19516046
