day,state,SIR_beta_variante,SIR,SEIR,SEIR_beta_variante,SEIIR,SEIIR_beta_variante
2020-08-15,PE,98653,28365,29095,100317,594278,388221
2020-08-16,PE,99528,29255,29955,101196,614829,391665
2020-08-17,PE,100401,30172,30839,102073,635938,395100
2020-08-18,PE,101273,31117,31749,102947,657609,398527
2020-08-19,PE,102144,32092,32685,103819,679847,401944
2020-08-20,PE,103013,33096,33648,104688,702656,405352
2020-08-21,PE,103880,34131,34639,105555,726037,408752
2020-08-22,PE,104747,35198,35659,106419,749993,412141
2020-08-23,PE,105612,36297,36708,107281,774525,415522
2020-08-24,PE,106475,37430,37787,108140,799632,418892
2020-08-25,PE,107337,38598,38898,108996,825314,422253
2020-08-26,PE,108198,39801,40041,109850,851569,425604
2020-08-27,PE,109057,41041,41216,110702,878393,428944
2020-08-28,PE,109914,42319,42426,111551,905782,432274
2020-08-29,PE,110770,43636,43670,112397,933733,435594
2020-08-30,PE,111625,44993,44950,113241,962237,438903
2020-08-31,PE,112478,46391,46266,114082,991288,442202
2020-09-01,PE,113330,47832,47621,114921,1020876,445490
2020-09-02,PE,114180,49317,49014,115757,1050993,448766
2020-09-03,PE,115028,50846,50448,116591,1081627,452032
2020-09-04,PE,115875,52422,51922,117422,1112765,455286
2020-09-05,PE,116721,54045,53439,118251,1144395,458529
2020-09-06,PE,117565,55718,54999,119077,1176501,461761
2020-09-07,PE,118407,57441,56603,119901,1209068,464981
2020-09-08,PE,119248,59216,58254,120722,1242078,468189
2020-09-09,PE,120087,61044,59951,121540,1275513,471385
2020-09-10,PE,120925,62927,61697,122356,1309353,474569
2020-09-11,PE,121761,64867,63493,123170,1343579,477742
2020-09-12,PE,122595,66865,65339,123981,1378168,480902
2020-09-13,PE,123428,68922,67239,124790,1413097,484049
2020-09-14,PE,124259,71041,69192,125596,1448344,487185
2020-09-15,PE,125089,73224,71200,126399,1483883,490307
2020-09-16,PE,125917,75471,73265,127200,1519689,493418
2020-09-17,PE,126743,77785,75389,127999,1555736,496515
2020-09-18,PE,127568,80168,77573,128795,1591997,499599
2020-09-19,PE,128391,82621,79819,129589,1628445,502671
2020-09-20,PE,129213,85147,82127,130380,1665051,505730
2020-09-21,PE,130033,87747,84501,131169,1701787,508775
2020-09-22,PE,130851,90424,86942,131955,1738624,511807
2020-09-23,PE,131667,93180,89451,132738,1775533,514826
2020-09-24,PE,132482,96016,92030,133520,1812485,517832
2020-09-25,PE,133295,98935,94682,134298,1849449,520824
2020-09-26,PE,134107,101940,97408,135075,1886397,523803
2020-09-27,PE,134917,105032,100210,135848,1923298,526768
2020-09-28,PE,135725,108214,103090,136620,1960125,529719
2020-09-29,PE,136531,111488,106050,137389,1996848,532657
2020-09-30,PE,137336,114857,109093,138155,2033438,535580
2020-10-01,PE,138139,118323,112219,138919,2069867,538490
2020-10-02,PE,138940,121889,115433,139681,2106108,541386
2020-10-03,PE,139739,125557,118735,140440,2142134,544268
2020-10-04,PE,140537,129329,122129,141196,2177918,547136
2020-10-05,PE,141333,133210,125616,141950,2213435,549989
2020-10-06,PE,142127,137201,129198,142702,2248660,552828
2020-10-07,PE,142920,141304,132879,143451,2283570,555654
2020-10-08,PE,143711,145524,136661,144198,2318141,558464
2020-10-09,PE,144500,149863,140546,144943,2352351,561261
2020-10-10,PE,145287,154323,144537,145685,2386181,564043
2020-10-11,PE,146073,158908,148637,146424,2419610,566810
2020-10-12,PE,146856,163620,152847,147161,2452619,569563
2020-10-13,PE,147638,168464,157172,147896,2485191,572301
2020-10-14,PE,148418,173441,161614,148629,2517310,575025
2020-10-15,PE,149197,178555,166175,149358,2548960,577734
2020-10-16,PE,149973,183809,170858,150086,2580128,580429
2020-10-17,PE,150748,189207,175667,150811,2610800,583109
2020-10-18,PE,151521,194752,180605,151534,2640965,585774
2020-10-19,PE,152292,200446,185674,152254,2670613,588424
2020-10-20,PE,153062,206294,190878,152972,2699735,591059
2020-10-21,PE,153829,212299,196219,153688,2728321,593680
2020-10-22,PE,154595,218464,201702,154401,2756366,596286
2020-10-23,PE,155359,224792,207328,155112,2783862,598877
2020-10-24,PE,156121,231287,213103,155820,2810806,601453
2020-10-25,PE,156881,237953,219028,156526,2837194,604014
2020-10-26,PE,157640,244793,225108,157230,2863023,606560
2020-10-27,PE,158396,251810,231345,157931,2888290,609091
2020-10-28,PE,159151,259008,237744,158630,2912996,611608
2020-10-29,PE,159904,266391,244308,159326,2937140,614109
2020-10-30,PE,160655,273962,251040,160021,2960723,616596
2020-10-31,PE,161404,281725,257944,160713,2983747,619067
2020-11-01,PE,162151,289682,265023,161402,3006214,621523
2020-11-02,PE,162897,297839,272283,162089,3028127,623965
2020-11-03,PE,163640,306197,279725,162774,3049491,626391
2020-11-04,PE,164382,314761,287355,163457,3070309,628803
2020-11-05,PE,165122,323535,295175,164137,3090588,631199
2020-11-06,PE,165860,332521,303189,164815,3110332,633581
2020-11-07,PE,166596,341722,311403,165490,3129548,635947
2020-11-08,PE,167330,351143,319818,166163,3148242,638299
2020-11-09,PE,168063,360787,328440,166834,3166422,640636
2020-11-10,PE,168793,370657,337272,167503,3184095,642957
2020-11-11,PE,169522,380755,346318,168169,3201269,645264
2020-11-12,PE,170248,391086,355582,168833,3217953,647556
2020-11-13,PE,170973,401652,365068,169495,3234153,649833
2020-11-14,PE,171696,412456,374780,170154,3249880,652095
2020-11-15,PE,172417,423501,384722,170811,3265142,654342
2020-11-16,PE,173136,434790,394897,171466,3279947,656574
2020-11-17,PE,173853,446325,405311,172119,3294307,658792
2020-11-18,PE,174569,458109,415966,172769,3308229,660994
2020-11-19,PE,175282,470145,426867,173417,3321722,663182
2020-11-20,PE,175993,482434,438017,174063,3334798,665355
2020-11-21,PE,176703,494979,449420,174706,3347465,667513
2020-11-22,PE,177411,507781,461081,175348,3359732,669657
2020-11-23,PE,178116,520843,473002,175987,3371610,671786
2020-11-24,PE,178820,534167,485188,176623,3383107,673900
2020-11-25,PE,179522,547753,497642,177258,3394234,676000
2020-11-26,PE,180222,561603,510367,177890,3405000,678085
2020-11-27,PE,180920,575718,523368,178520,3415414,680155
2020-11-28,PE,181616,590099,536647,179148,3425485,682211
2020-11-29,PE,182310,604747,550208,179773,3435224,684253
2020-11-30,PE,183002,619662,564054,180397,3444638,686280
2020-12-01,PE,183693,634844,578189,181018,3453737,688292
2020-12-02,PE,184381,650294,592614,181637,3462530,690290
2020-12-03,PE,185068,666011,607334,182254,3471026,692274
2020-12-04,PE,185752,681994,622351,182868,3479233,694244
2020-12-05,PE,186435,698244,637667,183480,3487159,696199
2020-12-06,PE,187115,714758,653285,184091,3494814,698140
2020-12-07,PE,187794,731536,669207,184698,3502205,700067
2020-12-08,PE,188471,748575,685436,185304,3509340,701980
2020-12-09,PE,189145,765875,701974,185908,3516227,703879
2020-12-10,PE,189818,783433,718821,186509,3522873,705764
2020-12-11,PE,190489,801247,735980,187108,3529287,707635
2020-12-12,PE,191158,819314,753453,187706,3535476,709492
2020-12-13,PE,191825,837630,771240,188300,3541446,711335
2020-12-14,PE,192490,856193,789342,188893,3547205,713164
2020-12-15,PE,193153,874999,807761,189484,3552759,714979
2020-12-16,PE,193815,894044,826496,190072,3558116,716781
2020-12-17,PE,194474,913323,845548,190659,3563281,718569
2020-12-18,PE,195131,932833,864917,191243,3568261,720344
2020-12-19,PE,195786,952569,884603,191825,3573062,722104
2020-12-20,PE,196440,972525,904605,192405,3577691,723852
2020-12-21,PE,197091,992695,924923,192983,3582152,725586
2020-12-22,PE,197741,1013075,945555,193558,3586451,727306
2020-12-23,PE,198388,1033658,966499,194132,3590595,729013
2020-12-24,PE,199034,1054438,987756,194704,3594588,730707
2020-12-25,PE,199677,1075409,1009321,195273,3598436,732388
2020-12-26,PE,200319,1096563,1031194,195840,3602142,734056
2020-12-27,PE,200959,1117893,1053371,196406,3605714,735710
2020-12-28,PE,201597,1139392,1075850,196969,3609154,737352
2020-12-29,PE,202232,1161053,1098628,197530,3612468,738980
2020-12-30,PE,202866,1182868,1121700,198089,3615660,740596
2020-12-31,PE,203498,1204828,1145063,198646,3618734,742198
2020-03-18,PB,0,0,0,0,0,0
2020-03-19,PB,0,7,8,1,31,6
2020-03-20,PB,0,15,16,2,64,11
2020-03-21,PB,1,22,26,3,102,18
2020-03-22,PB,1,30,36,5,146,25
2020-03-23,PB,1,39,46,7,195,34
2020-03-24,PB,2,47,57,9,250,44
2020-03-25,PB,2,56,68,11,310,56
2020-03-26,PB,3,65,80,14,375,69
2020-03-27,PB,4,74,92,17,444,84
2020-03-28,PB,5,84,104,20,517,101
2020-03-29,PB,6,94,116,24,595,120
2020-03-30,PB,7,104,129,29,677,141
2020-03-31,PB,9,115,143,34,764,165
2020-04-01,PB,11,126,157,39,854,192
2020-04-02,PB,13,137,171,45,950,221
2020-04-03,PB,16,149,186,53,1050,254
2020-04-04,PB,20,161,201,61,1155,290
2020-04-05,PB,24,173,216,69,1265,331
2020-04-06,PB,29,186,232,79,1381,376
2020-04-07,PB,35,199,249,90,1502,427
2020-04-08,PB,43,213,266,101,1629,483
2020-04-09,PB,52,227,283,114,1763,545
2020-04-10,PB,63,242,301,127,1902,615
2020-04-11,PB,77,257,319,142,2049,692
2020-04-12,PB,93,272,339,157,2202,778
2020-04-13,PB,113,288,358,174,2363,874
2020-04-14,PB,137,305,378,193,2532,980
2020-04-15,PB,166,322,399,212,2709,1099
2020-04-16,PB,201,339,421,234,2894,1231
2020-04-17,PB,244,357,443,256,3088,1377
2020-04-18,PB,295,376,465,281,3292,1540
2020-04-19,PB,358,395,489,308,3505,1722
2020-04-20,PB,434,415,513,336,3728,1924
2020-04-21,PB,525,436,538,367,3963,2148
2020-04-22,PB,629,457,563,401,4208,2398
2020-04-23,PB,738,479,590,437,4466,2676
2020-04-24,PB,851,502,617,475,4735,2985
2020-04-25,PB,968,525,645,517,5018,3329
2020-04-26,PB,1090,549,673,562,5314,3712
2020-04-27,PB,1217,574,703,611,5625,4137
2020-04-28,PB,1349,600,734,663,5950,4610
2020-04-29,PB,1487,626,765,719,6291,5137
2020-04-30,PB,1629,654,797,780,6648,5722
2020-05-01,PB,1778,682,831,846,7022,6367
2020-05-02,PB,1933,711,865,917,7414,7066
2020-05-03,PB,2093,741,900,993,7825,7815
2020-05-04,PB,2261,772,936,1075,8256,8615
2020-05-05,PB,2434,804,974,1163,8707,9466
2020-05-06,PB,2615,837,1012,1259,9179,10372
2020-05-07,PB,2803,872,1052,1362,9675,11333
2020-05-08,PB,2999,907,1093,1473,10194,12355
2020-05-09,PB,3202,943,1135,1592,10737,13440
2020-05-10,PB,3414,981,1178,1721,11306,14593
2020-05-11,PB,3634,1019,1223,1860,11903,15816
2020-05-12,PB,3863,1059,1269,2010,12528,17115
2020-05-13,PB,4101,1101,1316,2172,13182,18494
2020-05-14,PB,4348,1143,1365,2346,13868,19957
2020-05-15,PB,4606,1187,1415,2534,14586,21511
2020-05-16,PB,4873,1232,1466,2736,15338,23160
2020-05-17,PB,5151,1279,1520,2954,16126,24909
2020-05-18,PB,5441,1328,1574,3189,16951,26766
2020-05-19,PB,5742,1377,1631,3443,17815,28735
2020-05-20,PB,6055,1429,1689,3716,18720,30825
2020-05-21,PB,6380,1482,1749,4010,19668,33041
2020-05-22,PB,6718,1537,1810,4328,20660,35392
2020-05-23,PB,7070,1593,1873,4670,21698,37884
2020-05-24,PB,7436,1652,1939,5038,22786,40528
2020-05-25,PB,7816,1712,2006,5436,23924,43330
2020-05-26,PB,8212,1774,2075,5864,25116,46300
2020-05-27,PB,8623,1838,2146,6325,26364,49447
2020-05-28,PB,9050,1904,2220,6823,27669,52783
2020-05-29,PB,9495,1973,2295,7359,29036,56316
2020-05-30,PB,9957,2043,2373,7937,30466,60059
2020-05-31,PB,10437,2116,2453,8559,31963,64022
2020-06-01,PB,10936,2191,2535,9230,33528,68218
2020-06-02,PB,11455,2269,2620,9953,35167,72659
2020-06-03,PB,11995,2348,2708,10732,36881,77358
2020-06-04,PB,12556,2431,2798,11571,38674,82330
2020-06-05,PB,13139,2516,2890,12476,40549,87588
2020-06-06,PB,13745,2604,2986,13450,42510,93148
2020-06-07,PB,14375,2695,3084,14498,44561,99024
2020-06-08,PB,15030,2788,3185,15609,46705,105233
2020-06-09,PB,15710,2885,3289,16762,48947,111764
2020-06-10,PB,16417,2985,3397,17943,51290,118517
2020-06-11,PB,17152,3087,3507,19142,53739,125411
2020-06-12,PB,17916,3194,3621,20351,56299,132400
2020-06-13,PB,18710,3303,3738,21566,58973,139458
2020-06-14,PB,19535,3416,3858,22782,61767,146568
2020-06-15,PB,20392,3533,3982,23997,64686,153720
2020-06-16,PB,21282,3653,4110,25209,67734,160908
2020-06-17,PB,22207,3777,4242,26417,70917,168128
2020-06-18,PB,23168,3906,4377,27619,74240,175376
2020-06-19,PB,24167,4038,4517,28816,77708,182649
2020-06-20,PB,25204,4174,4660,30006,81328,189946
2020-06-21,PB,26282,4315,4808,31190,85104,197264
2020-06-22,PB,27401,4461,4960,32366,89044,204600
2020-06-23,PB,28563,4611,5117,33536,93153,211954
2020-06-24,PB,29771,4765,5278,34698,97437,219322
2020-06-25,PB,31024,4925,5444,35853,101903,226703
2020-06-26,PB,32291,5090,5615,37001,106558,234095
2020-06-27,PB,33550,5260,5791,38141,111407,241495
2020-06-28,PB,34800,5435,5973,39274,116458,248903
2020-06-29,PB,36040,5616,6159,40400,121718,256314
2020-06-30,PB,37272,5803,6352,41518,127194,263729
2020-07-01,PB,38496,5995,6549,42629,132892,271144
2020-07-02,PB,39710,6194,6753,43732,138820,278557
2020-07-03,PB,40916,6399,6963,44829,144985,285967
2020-07-04,PB,42113,6611,7178,45918,151394,293372
2020-07-05,PB,43301,6829,7401,47000,158055,300769
2020-07-06,PB,44480,7055,7629,48074,164974,308156
2020-07-07,PB,45651,7287,7865,49142,172160,315531
2020-07-08,PB,46814,7527,8107,50202,179618,322893
2020-07-09,PB,47967,7774,8357,51255,187357,330239
2020-07-10,PB,49113,8030,8614,52301,195384,337568
2020-07-11,PB,50249,8293,8878,53340,203705,344877
2020-07-12,PB,51377,8565,9151,54372,212326,352164
2020-07-13,PB,52497,8845,9431,55397,221256,359429
2020-07-14,PB,53608,9134,9719,56414,230499,366668
2020-07-15,PB,54711,9432,10016,57425,240062,373879
2020-07-16,PB,55805,9740,10322,58429,249951,381062
2020-07-17,PB,56891,10058,10637,59426,260171,388215
2020-07-18,PB,57969,10385,10961,60416,270727,395334
2020-07-19,PB,59038,10723,11294,61399,281624,402420
2020-07-20,PB,60099,11071,11638,62375,292866,409470
2020-07-21,PB,61152,11431,11991,63345,304457,416482
2020-07-22,PB,62196,11801,12355,64308,316399,423455
2020-07-23,PB,63233,12184,12729,65264,328695,430387
2020-07-24,PB,64261,12578,13114,66213,341348,437278
2020-07-25,PB,65281,12985,13511,67156,354358,444124
2020-07-26,PB,66294,13405,13919,68092,367725,450926
2020-07-27,PB,67298,13837,14339,69021,381450,457681
2020-07-28,PB,68294,14284,14771,69944,395530,464388
2020-07-29,PB,69282,14744,15216,70860,409965,471046
2020-07-30,PB,70262,15219,15674,71770,424751,477654
2020-07-31,PB,71235,15708,16146,72673,439885,484209
2020-08-01,PB,72199,16213,16631,73570,455361,490713
2020-08-02,PB,73156,16734,17130,74460,471174,497162
2020-08-03,PB,74105,17271,17644,75344,487318,503556
2020-08-04,PB,75046,17824,18173,76221,503784,509894
2020-08-05,PB,75980,18395,18717,77092,520564,516176
2020-08-06,PB,76906,18984,19277,77957,537649,522399
2020-08-07,PB,77824,19591,19853,78816,555027,528564
2020-08-08,PB,78735,20217,20446,79668,572687,534669
2020-08-09,PB,79638,20862,21056,80514,590616,540713
2020-08-10,PB,80534,21527,21684,81354,608801,546697
2020-08-11,PB,81422,22213,22330,82188,627227,552619
2020-08-12,PB,82303,22920,22994,83016,645879,558478
2020-08-13,PB,83176,23649,23678,83837,664741,564275
2020-08-14,PB,84042,24400,24382,84653,683795,570007
2020-08-15,PB,84901,25174,25106,85462,703024,575676
2020-08-16,PB,85753,25972,25850,86266,722409,581281
2020-08-17,PB,86597,26795,26617,87063,741931,586820
2020-08-18,PB,87434,27643,27405,87855,761571,592295
2020-08-19,PB,88264,28517,28216,88640,781309,597703
2020-08-20,PB,89087,29417,29050,89420,801124,603046
2020-08-21,PB,89903,30345,29908,90194,820996,608323
2020-08-22,PB,90712,31302,30791,90963,840904,613534
2020-08-23,PB,91514,32287,31699,91725,860826,618678
2020-08-24,PB,92309,33302,32633,92482,880742,623756
2020-08-25,PB,93098,34348,33594,93233,900631,628768
2020-08-26,PB,93879,35426,34581,93978,920472,633712
2020-08-27,PB,94654,36536,35598,94718,940245,638591
2020-08-28,PB,95422,37680,36643,95452,959928,643402
2020-08-29,PB,96183,38858,37717,96181,979503,648148
2020-08-30,PB,96937,40072,38822,96904,998950,652827
2020-08-31,PB,97685,41321,39959,97621,1018249,657439
2020-09-01,PB,98426,42609,41128,98333,1037384,661986
2020-09-02,PB,99161,43934,42329,99040,1056336,666467
2020-09-03,PB,99890,45299,43565,99741,1075089,670882
2020-09-04,PB,100611,46704,44835,100437,1093626,675232
2020-09-05,PB,101327,48151,46141,101127,1111932,679517
2020-09-06,PB,102036,49641,47483,101812,1129994,683737
2020-09-07,PB,102739,51174,48863,102492,1147797,687893
2020-09-08,PB,103435,52752,50282,103167,1165329,691985
2020-09-09,PB,104126,54377,51740,103836,1182579,696013
2020-09-10,PB,104810,56049,53239,104501,1199536,699978
2020-09-11,PB,105488,57770,54780,105160,1216190,703881
2020-09-12,PB,106160,59540,56363,105814,1232533,707720
2020-09-13,PB,106826,61362,57990,106463,1248558,711499
2020-09-14,PB,107485,63236,59662,107106,1264256,715215
2020-09-15,PB,108139,65163,61380,107745,1279624,718871
2020-09-16,PB,108787,67146,63145,108379,1294655,722466
2020-09-17,PB,109429,69186,64959,109008,1309346,726002
2020-09-18,PB,110065,71283,66822,109632,1323694,729478
2020-09-19,PB,110696,73440,68737,110251,1337696,732896
2020-09-20,PB,111320,75657,70703,110865,1351351,736256
2020-09-21,PB,111939,77936,72722,111474,1364659,739558
2020-09-22,PB,112552,80279,74797,112079,1377619,742803
2020-09-23,PB,113160,82688,76927,112679,1390232,745991
2020-09-24,PB,113762,85162,79114,113274,1402500,749124
2020-09-25,PB,114358,87705,81361,113864,1414424,752202
2020-09-26,PB,114949,90318,83667,114449,1426007,755226
2020-09-27,PB,115535,93001,86035,115030,1437252,758195
2020-09-28,PB,116115,95758,88466,115607,1448163,761112
2020-09-29,PB,116689,98588,90961,116178,1458745,763976
2020-09-30,PB,117259,101495,93522,116746,1469000,766788
2020-10-01,PB,117823,104479,96151,117308,1478935,769549
2020-10-02,PB,118381,107542,98848,117866,1488554,772259
2020-10-03,PB,118935,110686,101616,118420,1497863,774919
2020-10-04,PB,119483,113913,104456,118969,1506868,777531
2020-10-05,PB,120026,117223,107369,119514,1515575,780093
2020-10-06,PB,120564,120618,110357,120055,1523989,782608
2020-10-07,PB,121097,124101,113423,120591,1532117,785076
2020-10-08,PB,121625,127672,116566,121123,1539966,787497
2020-10-09,PB,122148,131334,119790,121650,1547543,789872
2020-10-10,PB,122666,135088,123095,122173,1554853,792202
2020-10-11,PB,123180,138935,126484,122692,1561904,794487
2020-10-12,PB,123688,142877,129958,123207,1568702,796729
2020-10-13,PB,124191,146915,133519,123718,1575255,798927
2020-10-14,PB,124690,151052,137168,124224,1581568,801083
2020-10-15,PB,125184,155288,140907,124727,1587650,803197
2020-10-16,PB,125673,159625,144738,125225,1593506,805270
2020-10-17,PB,126158,164065,148663,125719,1599143,807302
2020-10-18,PB,126638,168609,152683,126210,1604568,809295
2020-10-19,PB,127113,173257,156800,126696,1609787,811247
2020-10-20,PB,127584,178013,161016,127178,1614808,813162
2020-10-21,PB,128050,182876,165333,127656,1619636,815038
2020-10-22,PB,128512,187848,169752,128131,1624277,816877
2020-10-23,PB,128969,192930,174275,128601,1628738,818679
2020-10-24,PB,129422,198124,178903,129068,1633024,820445
2020-10-25,PB,129871,203430,183639,129531,1637143,822176
2020-10-26,PB,130315,208850,188484,129990,1641099,823872
2020-10-27,PB,130755,214384,193439,130445,1644898,825533
2020-10-28,PB,131191,220033,198507,130896,1648545,827161
2020-10-29,PB,131622,225798,203689,131344,1652047,828755
2020-10-30,PB,132049,231680,208987,131788,1655408,830317
2020-10-31,PB,132473,237679,214402,132229,1658633,831847
2020-11-01,PB,132892,243796,219935,132665,1661728,833346
2020-11-02,PB,133306,250031,225589,133099,1664697,834814
2020-11-03,PB,133717,256385,231364,133528,1667544,836251
2020-11-04,PB,134124,262858,237262,133954,1670276,837659
2020-11-05,PB,134527,269449,243285,134376,1672895,839038
2020-11-06,PB,134926,276160,249433,134795,1675406,840388
2020-11-07,PB,135321,282990,255709,135211,1677813,841710
2020-11-08,PB,135712,289938,262113,135623,1680121,843005
2020-11-09,PB,136100,297004,268646,136031,1682332,844272
2020-11-10,PB,136483,304189,275310,136437,1684452,845513
2020-11-11,PB,136863,311491,282106,136838,1686483,846727
2020-11-12,PB,137239,318909,289034,137237,1688429,847917
2020-11-13,PB,137611,326444,296095,137632,1690294,849081
2020-11-14,PB,137980,334093,303291,138024,1692080,850220
2020-11-15,PB,138345,341856,310621,138412,1693791,851336
2020-11-16,PB,138706,349731,318087,138797,1695430,852428
2020-11-17,PB,139064,357718,325690,139179,1696999,853496
2020-11-18,PB,139418,365814,333428,139558,1698502,854542
