day,state,suscetivel,exposto,infectadoA,infectadoS,recuperado
2020-11-16,SC,0.7250479434519497,0.0033201109801364926,0.0026885375211980773,0.00044823837609261327,0.2684989949955752
2020-11-17,SC,0.7242250490650863,0.0032503479999490955,0.002633511410900434,0.0004390514364348073,0.26945586541258143
2020-11-18,SC,0.723419973427033,0.003181586740693774,0.0025792059005557933,0.0004299854043582566,0.27039307385231126
2020-11-19,SC,0.7226324347888313,0.003113835631810374,0.0025256312843894763,0.00042104196811232065,0.27131088165180856
2020-11-20,SC,0.7218621507900146,0.0030471015463959658,0.002472796843375433,0.0004122226504947063,0.27220955349467146
2020-11-21,SC,0.7211088385852812,0.002981390158713352,0.002420710558581562,0.00040352875525617173,0.27308935726711975
2020-11-22,SC,0.7203722152263785,0.002916705957794418,0.002369379318311249,0.0003949614036619675,0.2739505634188059
2020-11-23,SC,0.7196519982491105,0.002853052084031634,0.002318808898265253,0.00038652153254639004,0.27479344456099825
2020-11-24,SC,0.7189479053320187,0.002790430684474109,0.002269004245200049,0.00037820994118957296,0.27561827512206966
2020-11-25,SC,0.7182596542492458,0.0027288425524391504,0.0022199691760338,0.00037002724139470423,0.27642533210583864
2020-11-26,SC,0.7175869647883458,0.002668287736271623,0.002171706733276341,0.00036197391602074865,0.2772148921510375
2020-11-27,SC,0.7169295576353408,0.002608765085259928,0.0021242188977931916,0.00035405027158551435,0.2779872334349725
2020-11-28,SC,0.7162871538500979,0.002550272040803913,0.002077506457599861,0.0003462564165941251,0.2787426365598562
2020-11-29,SC,0.7156594773102639,0.0024928058283486204,0.0020315697981835726,0.00033859239108695094,0.27948137999706896
2020-11-30,SC,0.7150462536653551,0.0024363629303547772,0.001986408550438168,0.00033105810898903884,0.28020374206981485
2020-12-01,SC,0.7144472095101179,0.00238093866288193,0.0019420213105103112,0.00032365331227237893,0.2809100025291694
2020-12-02,SC,0.7138620744189969,0.0023265277673721243,0.0018984062050219227,0.0003163776658663022,0.28160043926769474
2020-12-03,SC,0.7132905803307584,0.0022731242766133595,0.0018555607325132285,0.00030923073073700597,0.2822753292543299
2020-12-04,SC,0.7127324531690518,0.0022207235440040596,0.0018134832144273776,0.00030221219897755687,0.28293495319849116
2020-12-05,SC,0.7121874510443313,0.0021693118943645574,0.0017721654012478722,0.00029532069547086716,0.28357957628953734
2020-12-06,SC,0.7116552951480648,0.00211888658623238,0.0017316073742920555,0.0002885562047946257,0.28420948001156804
2020-12-07,SC,0.7111357308277599,0.00206943766662313,0.001691803682180497,0.00028191780788017825,0.2848249353405082
2020-12-08,SC,0.7106285058116935,0.0020209553109485643,0.0016527488487798048,0.0002754045805823912,0.2854262107729478
2020-12-09,SC,0.7101333688657433,0.001973429750578843,0.0016144373871681613,0.000269015596543668,0.2860135737249179
2020-12-10,SC,0.7096500678076697,0.0019268511461371898,0.0015768637914577444,0.00026274992651848964,0.28658729265316873
2020-12-11,SC,0.7091783593318357,0.0018812091391118184,0.0015400209970863148,0.0002566063725661529,0.28714762948435185
2020-12-12,SC,0.7087180016131083,0.0018364932844058544,0.0015039016795246553,0.00025058369193103056,0.28769484505598214
2020-12-13,SC,0.7082687503529528,0.0017926932830841411,0.0014684989649756503,0.0002446807197064331,0.2882292020042329
2020-12-14,SC,0.7078303732281834,0.0017497981696043745,0.0014338042442269133,0.00023889599514744116,0.2887509536877897
2020-12-15,SC,0.7074026376496169,0.001707796993230996,0.0013998089466132808,0.00023322806408032444,0.28926035367141045
2020-12-16,SC,0.7069853091665499,0.001666678853922289,0.0013665048859797162,0.0002276755389556252,0.28975765687954436
2020-12-17,SC,0.7065781670884094,0.0016264314236391633,0.00133388331741671,0.00022223695043632774,0.29024310654505037
2020-12-18,SC,0.7061809884627783,0.0015870426090718967,0.0013019355878609194,0.00021691084262937774,0.2907169478226114
2020-12-19,SC,0.705793549528539,0.0015485002658984896,0.0012706532740278927,0.0002116958002920369,0.2911794264561945
2020-12-20,SC,0.7054156403311146,0.0015107897024158868,0.0012400290186947256,0.00020659062218134107,0.2916307756505454
2020-12-21,SC,0.7050470485863713,0.0014738966800248465,0.0012100552658109317,0.00020159406738446875,0.29207123072536034
2020-12-22,SC,0.7046875674619496,0.0014378078179051676,0.0011807233635675245,0.0001967046944360599,0.2925010219870936
2020-12-23,SC,0.7043369927430914,0.0014025099447768205,0.0011520242986891864,0.0001919209965223465,0.29292037734187215
2020-12-24,SC,0.7039951212034695,0.0013679906425651505,0.0011239483559414309,0.00018724133713258635,0.29332952378584326
2020-12-25,SC,0.7036617568508197,0.0013342395165429092,0.001096483609589522,0.0001826636741445721,0.2937286816738553
2020-12-26,SC,0.7033367016604881,0.0013012451908041315,0.0010696191684793296,0.0001781861560045621,0.2941180731491759
2020-12-27,SC,0.7030197675529749,0.0012689958392504508,0.0010433443407927845,0.000173806973452612,0.2944979106184812
2020-12-28,SC,0.7027107646500318,0.001237479660288992,0.0010176484532320278,0.00016952431971686558,0.29486840824168226
2020-12-29,SC,0.70240951049777,0.0012066802970869552,0.0009925249974881822,0.00016533716595355186,0.2952297723666533
2020-12-30,SC,0.702115828355971,0.001176581942617999,0.0009679669643487563,0.0001612443897159987,0.2955822036722982
2020-12-31,SC,0.701829540302498,0.0011471739166045356,0.0009439627045630923,0.00015724400313155856,0.29592590439815475
2020-03-12,GO,0.9999917871782111,3.0649399691164112e-06,3.382367745565033e-06,4.830454043313175e-06,0.0
2020-03-13,GO,0.999988743094088,5.320213424959626e-06,3.124865385526321e-06,3.8533566139208225e-06,2.023410456767231e-06
2020-03-14,GO,0.9999861541857691,6.782539634236605e-06,3.1855419084832427e-06,3.1308152627131385e-06,3.811857394634332e-06
2020-03-15,GO,0.9999838518294129,7.737478608353986e-06,3.395474663093358e-06,2.594099218366263e-06,5.486058066553008e-06
2020-03-16,GO,0.9999817247356018,8.374797019471124e-06,3.65614171018836e-06,2.1917399805988314e-06,7.1175256570370656e-06
2020-03-17,GO,0.9999797113376907,8.800649823723238e-06,3.924753011627421e-06,1.8897477248958115e-06,8.738451718037958e-06
2020-03-18,GO,0.9999777676742623,9.091169269516879e-06,4.174108618198908e-06,1.6622740554917909e-06,1.0369713763485e-05
2020-03-19,GO,0.9999758650247458,9.29663974355085e-06,4.391919592155865e-06,1.4898518983103013e-06,1.2021503989250658e-05
2020-03-20,GO,0.9999739883908859,9.443983234212228e-06,4.578432004779967e-06,1.359179375418358e-06,1.3694954468702342e-05
2020-03-21,GO,0.9999721273055657,9.552206648454405e-06,4.736049472554978e-06,1.259924714135508e-06,1.538945356816195e-05
2020-03-22,GO,0.9999702748787606,9.633885547838577e-06,4.86704208314442e-06,1.1849653448802626e-06,1.7104168232589207e-05
2020-03-23,GO,0.999968425632499,9.699225827275464e-06,4.975355257440351e-06,1.1276336832990637e-06,1.8837092702091215e-05
2020-03-24,GO,0.999966577476899,9.752318183516636e-06,5.064541089635324e-06,1.084425951655856e-06,2.058617784532549e-05
2020-03-25,GO,0.9999647283512004,9.797166174737427e-06,5.137818507250124e-06,1.0520216436789474e-06,2.234958244291182e-05
2020-03-26,GO,0.9999628767463111,9.836755382349789e-06,5.1981421149402815e-06,1.0277108172686368e-06,2.4125585343347825e-05
2020-03-27,GO,0.999961021927884,9.87265536111788e-06,5.248213132098317e-06,1.0095846164042328e-06,2.5912558975407226e-05
2020-03-28,GO,0.9999591634325272,9.905906300083222e-06,5.290313218250408e-06,9.96170697888392e-07,2.7709117225552238e-05
2020-03-29,GO,0.9999573009657619,9.93718108557704e-06,5.3260621926334856e-06,9.864559689024845e-07,2.951427496003352e-05
2020-03-30,GO,0.9999554342863152,9.967039467788581e-06,5.356934422154717e-06,9.79544176558502e-07,3.1327135587280085e-05
2020-03-31,GO,0.9999535632215211,9.995891800756111e-06,5.384203409439826e-06,9.746970768972384e-07,3.3146926160837825e-05
2020-04-01,GO,0.9999516877293436,1.0023836142859073e-05,5.408164982173721e-06,9.717418428836113e-07,3.497346765758157e-05
2020-04-02,GO,0.9999498076332486,1.0051270160822001e-05,5.4299490120777794e-06,9.700070693947798e-07,3.680608047815118e-05
2020-04-03,GO,0.9999479228799725,1.0078313447928888e-05,5.4498963991374864e-06,9.692903758819145e-07,3.864455977371929e-05
2020-04-04,GO,0.9999460333841373,1.0105144357040938e-05,5.468553395670207e-06,9.692740569608745e-07,4.048858402209205e-05
2020-04-05,GO,0.9999441391030728,1.0131852024691606e-05,5.486192979946355e-06,9.697993418428084e-07,4.233799254989451e-05
2020-04-06,GO,0.999942239996546,1.0158518660754327e-05,5.503080573832376e-06,9.707140530380059e-07,4.4192630135584526e-05
2020-04-07,GO,0.9999403294188941,1.0191688955181063e-05,5.519449216473737e-06,9.719712257655692e-07,4.605241167783771e-05
2020-04-08,GO,0.9999361322151309,1.2317717696380955e-05,5.6842552097190755e-06,9.960886339003952e-07,4.7934663298555654e-05
2020-04-09,GO,0.9999315979761794,1.4385943167307711e-05,6.1056240104783865e-06,1.0604001391756096e-06,4.99149964731863e-05
2020-04-10,GO,0.9999266794994237,1.645820177519001e-05,6.707153986139792e-06,1.1543242293788662e-06,5.206576055510165e-05
2020-04-11,GO,0.999921248560624,1.8652680786652167e-05,7.4482400505852146e-06,1.2721606060587776e-06,5.444329790225362e-05
2020-04-12,GO,0.9999152090094674,2.1033568873826186e-05,8.320161452816287e-06,1.4126136638227006e-06,5.70895865118273e-05
2020-04-13,GO,0.9999084616271694,2.365983478978269e-05,9.320153164801403e-06,1.575328582028274e-06,6.0047996263698217e-05
2020-04-14,GO,0.9999009047546005,2.6583400394126206e-05,1.0452745717119217e-05,1.7610581240185791e-06,6.336298113379666e-05
2020-04-15,GO,0.9998924354363512,2.9849668756652952e-05,1.1728747906623548e-05,1.9715086399012822e-06,6.707957831527753e-05
2020-04-16,GO,0.9998829396373345,3.3505858999011345e-05,1.3162709242287728e-05,2.209007596115023e-06,7.124772679764048e-05
2020-04-17,GO,0.9998722821189574,3.7608230920921216e-05,1.4771673275908906e-05,2.4762747693997112e-06,7.592664204596212e-05
2020-04-18,GO,0.9998603168761429,4.221054289204163e-05,1.657993637120819e-05,2.777225385811473e-06,8.118035917773876e-05
2020-04-19,GO,0.9998468973476012,4.736789217547252e-05,1.861091389580334e-05,3.1156368152275983e-06,8.707314948185406e-05
2020-04-20,GO,0.9998318334055468,5.315587315635648e-05,2.089120442693058e-05,3.4959513101534932e-06,9.368850552939452e-05
2020-04-21,GO,0.9998146024403505,5.97798805016454e-05,2.349588863439812e-05,3.930729316844447e-06,0.00010125600116619889
2020-04-22,GO,0.9997959156291844,6.696275309059086e-05,2.6320826862953767e-05,4.40255114532991e-06,0.00010946317968634071
2020-04-23,GO,0.9997746630407801,7.51368665519707e-05,2.9528700708505338e-05,4.938632628824882e-06,0.00011879769930012362
2020-04-24,GO,0.9997507679555058,8.432686432969423e-05,3.3135384817606024e-05,5.541501756256681e-06,0.00012929323356031413
2020-04-25,GO,0.999723954168071,9.463622887247451e-05,3.718496724274496e-05,6.218438709265127e-06,0.00014107113707398228
2020-04-26,GO,0.9996938897372001,0.00010619420134171277,4.172607694984316e-05,6.977602459521778e-06,0.00015427732201835266
2020-04-27,GO,0.9996601439876722,0.00011916689304912307,4.68231756937881e-05,7.829775960213465e-06,0.00016910110759419007
2020-04-28,GO,0.9996222691960339,0.00013372614542336294,5.254399030999085e-05,8.786272485453997e-06,0.00018573933571677323
2020-04-29,GO,0.999579767367615,0.000150063017173245,5.8963888217115876e-05,9.859683444514585e-06,0.00020441098351953828
2020-04-30,GO,0.9995320783549497,0.00016839248374936897,6.61675429191491e-05,1.1064160544792644e-05,0.00022536239780650505
2020-05-01,GO,0.9994785677659735,0.0001889583706563447,7.425048483432555e-05,1.241568283704547e-05,0.00024887263566819394
2020-05-02,GO,0.999418534552893,0.00021202992392962497,8.331840139893997e-05,1.3931925872583857e-05,0.0002752501358753286
2020-05-03,GO,0.9993511746117932,0.00023791583542304097,9.349256122395309e-05,1.5633171499503154e-05,0.00030484876002970403
2020-05-04,GO,0.999275592945342,0.0002669593161618144,0.00010490817510243672,1.7542026698901346e-05,0.0003380624766642672
2020-05-05,GO,0.9991907868518143,0.00029954466305571835,0.00011771682176274936,1.9683833043711037e-05,0.00037533277029286826
2020-05-06,GO,0.9990956313111454,0.00033610300173698743,0.00013208844799721546,2.208700683430349e-05,0.0004171551722553971
2020-05-07,GO,0.9989888745566435,0.0003771139774339288,0.00014821204696064603,2.478315278826805e-05,0.0004640812061429968
2020-05-08,GO,0.998869098454413,0.00042312115217725766,0.000166301317872005,2.7808020882299256e-05,0.0005167359946248375
2020-05-09,GO,0.9987347245096272,0.00047472922430746183,0.00018659416962576607,3.1201410197752815e-05,0.0005758156262112244
2020-05-10,GO,0.9985839750025622,0.0005326185437959559,0.00020935875139888282,3.500817234225819e-05,0.0006421044698700691
2020-05-11,GO,0.9984148633769501,0.0005975488147185932,0.00023489477250704884,3.927843626337104e-05,0.0007164795395303299
